K,rho_num,angle_num,F_triangle,r(theta*),type,rho_closed,angle_closed,J_frobenius
1.75,0.9805610638812863,0.09812733096845005,-2.0943951023931957,0.9999917905249796,real+,1.0861881988786386,0.0,2.405710840922357
1.7501642036124794,0.9805610638812865,0.09813214287927242,-2.0943951023931957,0.9999917920622041,real+,1.0861931955620967,0.0,2.4057116255199777
1.750328407224959,0.9805610638812866,0.09856184261842708,-2.0943951023931957,0.999991793598997,real+,1.0861981920430521,0.0,2.40571241026308
1.7504926108374383,0.9805610638812868,0.09814176599540085,-2.0943951023931957,0.9999917951353586,real+,1.086203188321536,0.0,2.4057131951516633
1.750656814449918,0.9805610638812867,0.09814657720077226,-2.0943951023931957,0.9999917966712888,real+,1.086208184397574,0.0,2.4057139801857286
1.7508210180623973,0.9805610638812863,0.09857621482264378,-2.0943951023931957,0.9999917982067876,real+,1.0862131802711947,0.0,2.4057147653652744
1.750985221674877,0.9805610638812863,0.09858100509318021,-2.0943951023931957,0.9999917997418555,real+,1.0862181759424259,0.0,2.4057155506903025
1.7511494252873563,0.9805610638812874,0.09816100940653218,-2.0943951023931957,0.9999918012764923,real+,1.086223171411293,0.0,2.4057163361608107
1.7513136288998359,0.9805610638812869,0.0981658196717818,-2.0943951023931957,0.9999918028106984,real+,1.086228166677826,0.0,2.4057171217768
1.7514778325123153,0.9805610638812863,0.09817062970208759,-2.0943951023931957,0.9999918043444739,real+,1.0862331617420502,0.0,2.40571790753827
1.7516420361247949,0.9805610638812868,0.09817543949748368,-2.0943951023931957,0.9999918058778189,real+,1.0862381566039936,0.0,2.4057186934452206
1.7518062397372742,0.9805610638812865,0.09818024905800495,-2.0943951023931957,0.9999918074107337,real+,1.0862431512636848,0.0,2.4057194794976517
1.7519704433497536,0.9805610638812862,0.09860974184464096,-2.0943951023931957,0.9999918089432184,real+,1.0862481457211501,0.0,2.405720265695563
1.7521346469622332,0.9805610638812862,0.09861453049157376,-2.0943951023931957,0.999991810475273,real+,1.0862531399764161,0.0,2.4057210520389543
1.7522988505747126,0.9805610638812866,0.09819467633066288,-2.0943951023931957,0.9999918120068979,real+,1.0862581340295114,0.0,2.4057218385278256
1.7524630541871922,0.9805610638812862,0.09862410709004853,-2.0943951023931957,0.9999918135380931,real+,1.086263127880462,0.0,2.405722625162177
1.7526272577996715,0.9805610638812865,0.09820429333869225,-2.0943951023931957,0.9999918150688589,real+,1.0862681215292964,0.0,2.405723411942008
1.7527914614121511,0.9805610638812865,0.09820910149068755,-2.0943951023931957,0.9999918165991954,real+,1.0862731149760423,0.0,2.4057241988673184
1.7529556650246305,0.9805610638812865,0.09821390940804957,-2.0943951023931957,0.9999918181291028,real+,1.086278108220726,0.0,2.4057249859381082
1.7531198686371101,0.9805610638812866,0.09821871709081219,-2.0943951023931957,0.9999918196585811,real+,1.086283101263376,0.0,2.4057257731543777
1.7532840722495895,0.980561063881286,0.09864804453136518,-2.0943951023931957,0.9999918211876305,real+,1.0862880941040176,0.0,2.4057265605161255
1.7534482758620689,0.9805610638812863,0.09865283132477783,-2.0943951023931957,0.9999918227162513,real+,1.0862930867426797,0.0,2.405727348023353
1.7536124794745485,0.9805610638812863,0.09823313873184936,-2.0943951023931957,0.9999918242444436,real+,1.0862980791793895,0.0,2.405728135676059
1.7537766830870278,0.9805610638812872,0.09823794547655994,-2.0943951023931957,0.9999918257722076,real+,1.0863030714141735,0.0,2.405728923474244
1.7539408866995074,0.9805610638812857,0.09866719031592146,-2.0943951023931957,0.9999918272995434,real+,1.08630806344706,0.0,2.4057297114179073
